url,journal,year,title,abstract,authors
https://ideas.repec.org/a/bla/jfinan/v61y2006i4p2017-2046.html,Journal of Finance,2006,The Disposition Effect and Underreaction to News,"This paper tests whether the “disposition effect,” that is the tendency of investors to ride losses and realize gains, induces “underreaction” to news, leading to return predictability. I use data on mutual fund holdings to construct a new measure of reference purchasing prices for individual stocks, and I show that post‐announcement price drift is most severe whenever capital gains and the news event have the same sign. The magnitude of the drift depends on the capital gains (losses) experienced by the stock holders on the event date. An event‐driven strategy based on this effect yields monthly alphas of over 200 basis points.",Andrea Frazzini
https://ideas.repec.org/a/bla/jfinan/v57y2002i2p551-584.html,Journal of Finance,2002,Limited Arbitrage in Equity Markets,"We examine 82 situations where the market value of a company is less than its subsidiary. These situations imply arbitrage opportunities, providing an ideal setting to study the risks and market frictions that prevent arbitrageurs from immediately forcing prices to fundamental values. For 30 percent of the sample, the link between the parent and its subsidiary is severed before the relative value discrepancy is corrected. Furthermore, returns to a specialized arbitrageur would be 50 percent larger if the path to convergence was smooth rather than as observed. Uncertainty about the distribution of returns and characteristics of the risks limits arbitrage.",Mark Mitchell & Todd Pulvino & Erik Stafford
https://ideas.repec.org/a/bla/jfinan/v52y1997i4p1355-82.html,Journal of Finance,1997,On the Robustness of Size and Book-to-Market in Cross-Sectional Regressions,"The authors use a robust regression estimator to analyze the risk premia on size and book-to-market. They find that the risk premium on size that was estimated by Eugene F. Fama and Kenneth R. French (1992) completely disappears when the 1 percent most extreme observations are trimmed each month. The authors also show that the negative average of the monthly size coefficients reported by Fama and French can be entirely explained by the sixteen months with the most extreme coefficients. They argue that further investigation of these results could lead to an understanding of the economic forces underlying the size effect, and may also yield important insights into how firms grow. Copyright 1997 by American Finance Association.","Knez, Peter J & Ready, Mark J"
https://ideas.repec.org/a/bla/jfinan/v67y2012i4p1457-1498.html,Journal of Finance,2012,Are Overconfident CEOs Better Innovators?,"Using options- and press-based proxies for CEO overconfidence (Malmendier and Tate 2005a, 2005b, 2008), we find that over the 1993-2003 period, firms with overconfident CEOs have greater return volatility, invest more in innovation, obtain more patents and patent citations, and achieve greater innovative success for given research and development (R&D) expenditure. Overconfident managers only achieve greater innovation than non-overconfident managers in innovative industries. Overconfidence is not associated with lower sales, ROA, or Q.<br><small>(This abstract was borrowed from another version of this item.)</small>",David Hirshleifer & Angie Low & Siew Hong Teoh
https://ideas.repec.org/a/bla/jfinan/v57y2002i5p1981-1995.html,Journal of Finance,2002,Survival Bias and the Equity Premium Puzzle,"Previous authors have raised the concern that there could be serious survival bias in the observed U.S. equity premium. Contrary to conventional wisdom, we argue that the survival bias in the U.S. data is unlikely to be significant. To reach this conclusion, we introduce a general framework for modeling survival and derive a mathematical relationship between the ex ante survival probability and the average survival bias. This relationship reveals the fundamental difficulty facing the survival argument: High survival bias requires an ex ante probability of market failure, which seems unrealistically high given the history of world financial markets.",Haitao Li & Yuewu Xu
https://ideas.repec.org/a/bla/jfinan/v54y1999i3p875-899.html,Journal of Finance,1999,Are Some Mutual Fund Managers Better Than Others? Cross‐Sectional Patterns in Behavior and Performance,"We examine whether mutual fund performance is related to characteristics of fund managers that may indicate ability, knowledge, or effort. In particular, we study the relationship between performance and the manager's age, the average composite SAT score at the manager's undergraduate institution, and whether the manager has an MBA. Although the raw data suggest striking return differences between managers with different characteristics, most of these can be explained by behavioral differences between managers and by selection biases. After adjusting for these, some performance differences remain. In particular, managers who attended higher‐SAT undergraduate institutions have systematically higher risk‐adjusted excess returns.",Judith Chevalier & Glenn Ellison
https://ideas.repec.org/a/bla/jfinan/v70y2015i5p1863-1902.html,Journal of Finance,2015,Reaching for Yield in the Bond Market,"type=""main""> This paper studies reaching for yield—investors’ propensity to buy riskier assets to achieve higher yields—in the corporate bond market. We show that insurance companies reach for yield in choosing their investments. Consistent with lower rated bonds bearing higher capital requirements, insurance firms prefer to hold higher rated bonds. However, conditional on credit ratings, insurance portfolios are systematically biased toward higher yield, higher CDS bonds. This behavior is related to the business cycle being most pronounced during economic expansions. It is also characteristic of firms with poor corporate governance and for which the regulatory capital requirement is more binding.",Bo Becker & Victoria Ivashina
https://ideas.repec.org/a/bla/jfinan/v62y2007i6p2865-2896.html,Journal of Finance,2007,Long‐Term Return Reversals: Overreaction or Taxes?,"Long‐term reversals in U.S. stock returns are better explained as the rational reactions of investors to locked‐in capital gains than an irrational overreaction to news. Predictors of returns based on the overreaction hypothesis have no power, while those that measure locked‐in capital gains do, completely subsuming past returns measures that are traditionally used to predict long‐term returns. In data from Hong Kong, where investment income is not taxed, reversals are nonexistent, and returns are not forecastable either by traditional measures or by measures based on the capital gains lock‐in hypothesis that successfully predict U.S. returns.",Thomas J. George & Chuan‐Yang Hwang
https://ideas.repec.org/a/bla/jfinan/v54y1999i6p2045-2073.html,Journal of Finance,1999,Home Bias at Home: Local Equity Preference in Domestic Portfolios,"The strong bias in favor of domestic securities is a well‐documented characteristic of international investment portfolios, yet we show that the preference for investing close to home also applies to portfolios of domestic stocks. Specifically, U.S. investment managers exhibit a strong preference for locally headquartered firms, particularly small, highly levered firms that produce nontraded goods. These results suggest that asymmetric information between local and nonlocal investors may drive the preference for geographically proximate investments, and the relation between investment proximity and firm size and leverage may shed light on several well‐documented asset pricing anomalies.",Joshua D. Coval & Tobias J. Moskowitz
https://ideas.repec.org/a/bla/jfinan/v72y2017i2p853-910.html,Journal of Finance,2017,On the Foundations of Corporate Social Responsibility,No abstract is available for this item.,Hao Liang & Luc Renneboog
https://ideas.repec.org/a/bla/jfinan/v66y2011i5p1615-1647.html,Journal of Finance,2011,The Real and Financial Implications of Corporate Hedging,"We study the implications of hedging for firm financing and investment. We do so using an extensive, hand-collected dataset on corporate hedging activities. Hedging can lower the odds of negative firm realizations, reducing the expected costs of financial distress. In theory, this should ease a firm's access to credit. Using a tax-based instrumental variable approach, we find that hedgers pay lower interest spreads and are less likely to have capital expenditure restrictions in their loan agreements. These favorable financing terms, in turn, allow hedgers to invest more. Our tests characterize two exact channels (cost of borrowing and investment restrictions) through which hedging affects corporate outcomes. The analysis we present shows that hedging has a first-order effect on firm financing and investment, and provides new insights into how hedging affects corporate wealth. More broadly, our study contributes novel evidence on the real consequences of financial contracting.<br><small>(This abstract was borrowed from another version of this item.)</small>",Murillo Campello & Chen Lin & Yue Ma & Hong Zou
https://ideas.repec.org/a/bla/jfinan/v55y2000i5p2017-2069.html,Journal of Finance,2000,Price Momentum and Trading Volume,"This study shows that past trading volume provides an important link between “momentum” and “value” strategies. Specifically, we find that firms with high (low) past turnover ratios exhibit many glamour (value) characteristics, earn lower (higher) future returns, and have consistently more negative (positive) earnings surprises over the next eight quarters. Past trading volume also predicts both the magnitude and persistence of price momentum. Specifically, price momentum effects reverse over the next five years, and high (low) volume winners (losers) experience faster reversals. Collectively, our findings show that past volume helps to reconcile intermediate‐horizon “underreaction” and long‐horizon “overreaction” effects.",Charles M.C. Lee & Bhaskaran Swaminathan
https://ideas.repec.org/a/bla/jfinan/v79y2024i2p1353-1403.html,Journal of Finance,2024,Auctions with Endogenous Initiation,"We study initiation of takeover auctions by potential buyers and the seller. A bidder's indication of interest reveals that she is optimistic about the target. If bidders' values have a substantial common component, as in takeover battles between financial bidders, this effect disincentivizes bidders from indicating interest, and auctions are seller‐initiated. Conversely, in private‐value auctions, such as battles between strategic bidders, equilibria can feature both seller‐ and bidder‐initiated auctions, with the likelihood of the latter decreasing in commonality of values and the probability of a forced sale by the seller. We also relate initiation to bids and auction outcomes.",Alexander S. Gorbenko & Andrey Malenko
https://ideas.repec.org/a/bla/jfinan/v78y2023i1p389-425.html,Journal of Finance,2023,Small Business Equity Returns: Empirical Evidence from the Business Credit Card Securitization Market,We present a new approach for estimating small business equity returns. This approach applies the Merton (1974) credit model to the returns on entrepreneurial business credit card debt securitizations and solves for the implied equity returns for the small businesses owned by the cardholders. The estimated small business equity premium is 10.74%. The standard deviation of small business equity returns is 56.37%. We validate the methodology by applying it to investment‐grade corporate bonds and recovering a public equity premium of 6.17%.,Matthias Fleckenstein & Francis A. Longstaff
https://ideas.repec.org/a/bla/jfinan/v64y2009i4p1517-1548.html,Journal of Finance,2009,Presidential Address: Sophisticated Investors and Market Efficiency,"Stock‐market trading is increasingly dominated by sophisticated professionals, as opposed to individual investors. Will this trend ultimately lead to greater market efficiency? I consider two complicating factors. The first is crowding—the fact that, for a wide range of “unanchored” strategies, an arbitrageur cannot know how many of his peers are simultaneously entering the same trade. The second is leverage—when an arbitrageur chooses a privately optimal leverage ratio, he may create a fire‐sale externality that raises the likelihood of a severe crash. In some cases, capital regulation may be helpful in dealing with the latter problem.",Jeremy C. Stein
https://ideas.repec.org/a/bla/jfinan/v71y2016i5p2095-2144.html,Journal of Finance,2016,Speculative Betas,"We provide a model for why high beta assets are more prone to speculative overpricing than low beta ones. When investors disagree about the common factor of cash-flows, high beta assets are more sensitive to this macro-disagreement and experience a greater divergence-of-opinion about their payoffs. Short-sales constraints for some investors such as retail mutual funds result in high beta assets being over-priced. When aggregate disagreement is low, expected return increases with beta due to risk-sharing. But when it is large, expected return initially increases but then decreases with beta. High beta assets have greater shorting from unconstrained arbitrageurs and more share turnover. Using measures of disagreement about stock earnings and economic uncertainty, we verify these predictions. A calibration exercise yields reasonable parameter values.<br><small>(This abstract was borrowed from another version of this item.)</small>",Harrison Hong & David A. Sraer
https://ideas.repec.org/a/bla/jfinan/v61y2006i6p2681-2724.html,Journal of Finance,2006,Optimal Security Design and Dynamic Capital Structure in a Continuous‐Time Agency Model,"We derive the optimal dynamic contract in a continuous‐time principal‐agent setting, and implement it with a capital structure (credit line, long‐term debt, and equity) over which the agent controls the payout policy. While the project's volatility and liquidation cost have little impact on the firm's total debt capacity, they increase the use of credit versus debt. Leverage is nonstationary, and declines with past profitability. The firm may hold a compensating cash balance while borrowing (at a higher rate) through the credit line. Surprisingly, the usual conflicts between debt and equity (asset substitution, strategic default) need not arise.",PETER M. DeMARZO & YULIY SANNIKOV
https://ideas.repec.org/a/bla/jfinan/v71y2016i1p335-382.html,Journal of Finance,2016,News Trading and Speed,"Speed matters: we show that an investor's optimal trading strategy is significantly different when he observes news faster than others versus when he does not, holding the precision of his signals constant. When the investor has fast access to news, his trades are much more sensitive to news, account for a much bigger fraction of trading volume, and forecast short run price changes. Moreover, in this case, an increase in news informativeness increases liquidity, volume, and the fast investor's share of trading volume. Last, price changes are more correlated with news and trades contribute more to volatility when the investor has fast access to news.<br><small>(This abstract was borrowed from another version of this item.)</small>",Thierry Foucault & Johan Hombert & Ioanid Roşu
https://ideas.repec.org/a/bla/jfinan/v73y2018i1p199-227.html,Journal of Finance,2018,Diagnostic Expectations and Credit Cycles,"We present a model of credit cycles arising from diagnostic expectationsâ€”a belief formation mechanism based on Kahneman and Tversky's representativeness heuristic. Diagnostic expectations overweight future outcomes that become more likely in light of incoming data. The expectations formation rule is forward looking and depends on the underlying stochastic process, and thus is immune to the Lucas critique. Diagnostic expectations reconcile extrapolation and neglect of risk in a unified framework. In our model, credit spreads are excessively volatile, overreact to news, and are subject to predictable reversals. These dynamics can account for several features of credit cycles and macroeconomic volatility.",Pedro Bordalo & Nicola Gennaioli & Andrei Shleifer
https://ideas.repec.org/a/bla/jfinan/v54y1999i3p1015-1044.html,Journal of Finance,1999,The Persistence of IPO Mispricing and the Predictive Power of Flipping,"This paper examines underwriters' pricing errors and the information content of first‐day trading activity in IPOs. We show that first‐day winners continue to be winners over the first year, and first‐day dogs continue to be relative dogs. Exceptions are “extra‐hot” IPOs, which provide the worst future performance. We also demonstrate that large, supposedly informed, traders “flip” IPOs that perform the worst in the future. IPOs with low flipping generate abnormal returns of 1.5 percentage points per month over the first six months beginning on the third day. We show that flipping is predictable and conclude that underwriters' pricing errors are intentional.",Laurie Krigman & Wayne H. Shaw & Kent L. Womack
https://ideas.repec.org/a/bla/jfinan/v56y2001i5p1765-1799.html,Journal of Finance,2001,Counterparty Risk and the Pricing of Defaultable Securities,"Motivated by recent financial crises in East Asia and the United States where the downfall of a small number of firms had an economy‐wide impact, this paper generalizes existing reduced‐form models to include default intensities dependent on the default of a counterparty. In this model, firms have correlated defaults due not only to an exposure to common risk factors, but also to firm‐specific risks that are termed “counterparty risks.” Numerical examples illustrate the effect of counterparty risk on the pricing of defaultable bonds and credit derivatives such as default swaps.",Robert A. Jarrow & Fan Yu
https://ideas.repec.org/a/bla/jfinan/v55y2000i4p1623-1653.html,Journal of Finance,2000,In Search of New Foundations,"In this paper I argue that corporate finance theory, empirical research, practical applications, and policy recommendations are deeply rooted in an underlying theory of the firm. I also argue that although the existing theories have delivered very important and useful insights, they seem to be quite ineffective in helping us cope with the new type of firms that is emerging. I outline the characteristics that a new theory of the firm should satisfy and how such a theory could change the way we do corporate finance, both theoretically and empirically.",Luigi Zingales
https://ideas.repec.org/a/bla/jfinan/v73y2018i1p229-274.html,Journal of Finance,2018,The Paradox of Financial Fire Sales: The Role of Arbitrage Capital in Determining Liquidity,"How can fire sales for financial assets happen when the economy contains wellâ€ capitalized but nonspecialist investors? Our explanation combines rational expectations equilibrium and â€œlemonsâ€ models. When specialist (informed) market participants are liquidityâ€ constrained, prices become less informative. This creates an adverse selection problem, decreasing the supply of highâ€ quality assets, and lowering valuations by nonspecialist (uninformed) investors, who become unwilling to supply capital to support the price. In normal times, arbitrage capital can â€œmultiplyâ€ itself by making uninformed capital function as informed capital, but in a crisis, this stabilizing mechanism fails.",James Dow & Jungsuk Han
https://ideas.repec.org/a/bla/jfinan/v55y2000i6p2693-2717.html,Journal of Finance,2000,"Depositary Receipts, Country Funds, and the Peso Crash: The Intraday Evidence","We study the intraday impact of exchange rate news on emerging market American Depositary Receipts (ADRs) and closed‐end country funds during the 1994 Mexican peso crisis. Peso exchange‐rate changes affect prices and trading volumes of Latin American equities, and some closed‐end fund behavior is consistent with “noise trader” theories of small investors. However, there is no evidence that peso depreciation triggers a significant sell‐off of non‐Mexican securities or that other non‐Mexican trading patterns change at times of high peso news flow. Thus, the “Tequila Effect” is largely confined to price changes.",Warren Bailey & Kalok Chan & Y. Peter Chung
https://ideas.repec.org/a/bla/jfinan/v60y2005i5p2513-2549.html,Journal of Finance,2005,Information and Control in Ventures and Alliances,"This paper develops a theory of control as a signal of congruence of objectives, and applies it to financial contracting between an investor and a privately informed entrepreneur. We show that formal investor control is (i) increasing in the information asymmetries ex ante, (ii) increasing in the uncertainty surrounding the venture ex post, (iii) decreasing in the entrepreneur's resources, and (iv) increasing in the entrepreneur's incentive conflict. In contrast, real investor control—that is, actual investor interference—is decreasing in information asymmetries. Control rights are further such that control shifts to the investor in bad states of nature.",Wouter Dessein
https://ideas.repec.org/a/bla/jfinan/v79y2024i3p2163-2194.html,Journal of Finance,2024,Broadband Internet and the Stock Market Investments of Individual Investors,"We study the effects of broadband internet use on the investment decisions of individual investors. A public program in Norway provides plausibly exogenous variation in internet use. Our instrumental variables estimates show that internet use causes a substantial increase in stock market participation, driven primarily by increased fund ownership. Existing investors tilt their portfolios toward funds, thereby obtaining more diversified portfolios and higher Sharpe ratios, and do not increase their trading activity in stocks. Overall, access to high‐speed internet spurs a “democratization of finance,” with individuals making investment decisions that are more in line with the advice from portfolio theory.",Hans K. Hvide & Tom G. Meling & Magne Mogstad & Ola L. Vestad
https://ideas.repec.org/a/bla/jfinan/v74y2019i2p711-754.html,Journal of Finance,2019,"Stealing Deposits: Deposit Insurance, Risk‐Taking, and the Removal of Market Discipline in Early 20th‐Century Banks","Deposit insurance reduces liquidity risk but can increase insolvency risk by encouraging reckless behavior. Several U.S. states installed deposit insurance laws before the creation of the Federal Deposit Insurance Corporation, and those laws applied only to some depository institutions within those states. These experiments present a unique testing ground for investigating the effect of deposit insurance. We show that deposit insurance removed market discipline constraining uninsured banks. Taking advantage of World War I's rise in world agricultural prices, insured banks increased their insolvency risk and competed aggressively for deposits. When prices fell after the war, the insurance systems collapsed and suffered high losses.",Charles W. Calomiris & Matthew Jaremski
https://ideas.repec.org/a/bla/jfinan/v68y2013i5p2117-2141.html,Journal of Finance,2013,Debt Specialization,No abstract is available for this item.,Paolo Colla & Filippo Ippolito & Kai Li
https://ideas.repec.org/a/bla/jfinan/v56y2001i1p353-368.html,Journal of Finance,2001,"Capital Gains Tax Rules, Tax‐loss Trading, and Turn‐of‐the‐year Returns","Changes in the capital gains tax rules facing individual investors do not affect the incentives for “window dressing” by institutional investors, but they can affect the incentives for year‐end tax–induced trading by individual investors. Empirical evidence for the 1963 to 1996 period suggests that when the tax law encouraged taxable investors who accrued losses early in the year to realize their losses before year‐end, the correlation between early year losses and turn‐of‐the‐year returns was weaker than when the law did not provide such an early realization incentive. These findings suggest that tax‐loss trading contributes to turn‐of‐the‐year return patterns.",James M. Poterba & Scott J. Weisbenner
https://ideas.repec.org/a/bla/jfinan/v65y2010i1p179-216.html,Journal of Finance,2010,False Discoveries in Mutual Fund Performance: Measuring Luck in Estimated Alphas,"This paper develops a simple technique that controls for “false discoveries,” or mutual funds that exhibit significant alphas by luck alone. Our approach precisely separates funds into (1) unskilled, (2) zero‐alpha, and (3) skilled funds, even with dependencies in cross‐fund estimated alphas. We find that 75% of funds exhibit zero alpha (net of expenses), consistent with the Berk and Green equilibrium. Further, we find a significant proportion of skilled (positive alpha) funds prior to 1996, but almost none by 2006. We also show that controlling for false discoveries substantially improves the ability to find the few funds with persistent performance.",Laurent Barras & Olivier Scaillet & Russ Wermers
https://ideas.repec.org/a/bla/jfinan/v68y2013i6p2383-2434.html,Journal of Finance,2013,Do Hedge Funds Manipulate Stock Prices?,We provide evidence suggesting that some hedge funds manipulate stock prices on critical reporting dates. Stocks in the top quartile of hedge fund holdings exhibit abnormal returns of 0.30% on the last day of the quarter and a reversal of 0.25% on the following day. A significant part of the return is earned during the last minutes of trading. Analysis of intraday volume and order imbalance provides further evidence consistent with manipulation. These patterns are stronger for funds that have higher incentives to improve their ranking relative to their peers.,Itzhak Ben‐David & Francesco Franzoni & Augustin Landier & Rabih Moussawi
https://ideas.repec.org/a/bla/jfinan/v57y2002i5p2337-2367.html,Journal of Finance,2002,Empirical Evaluation of Asset‐Pricing Models: A Comparison of the SDF and Beta Methods,"The stochastic discount factor (SDF) method provides a unified general framework for econometric analysis of asset‐pricing models. There have been concerns that, compared to the classical beta method, the generality of the SDF method comes at the cost of efficiency in parameter estimation and power in specification tests. We establish the correct framework for comparing the two methods and show that the SDF method is as efficient as the beta method for estimating risk premiums. Also, the specification test based on the SDF method is as powerful as the one based on the beta method.",Ravi Jagannathan & Zhenyu Wang
https://ideas.repec.org/a/bla/jfinan/v60y2005i3p1535-1566.html,Journal of Finance,2005,"Currency Returns, Intrinsic Value, and Institutional‐Investor Flows","We decompose currency returns into (permanent) intrinsic‐value shocks and (transitory) expected‐return shocks. We explore interactions between these shocks, currency returns, and institutional‐investor currency flows. Intrinsic‐value shocks are: dwarfed by expected‐return shocks (yet currency returns overreact to them); unrelated to flows (although expected‐return shocks correlate with flows); and related positively to forecasted cumulated‐interest differentials. These results suggest flows are related to short‐term currency returns, while fundamentals better explain long‐term returns and values. They also rationalize the long‐observed poor performance of exchange‐rate models: by ignoring the distinction between permanent and transitory exchange‐rate changes, prior tests obscure the connection between currencies and fundamentals.",Kenneth A. Froot & Tarun Ramadorai
https://ideas.repec.org/a/bla/jfinan/v73y2018i4p1785-1818.html,Journal of Finance,2018,Networks in Production: Asset Pricing Implications,"In this paper, I examine asset pricing in a multisector model with sectors connected through an input‐output network. Changes in the network are sources of systematic risk reflected in equilibrium asset prices. Two characteristics of the network matter for asset prices: network concentration and network sparsity. These two production‐based asset pricing factors are determined by the structure of the network and are computed from input‐output data. Consistent with the model predictions, I find return spreads of 4.6% and −3.2% per year on sparsity and concentration beta‐sorted portfolios, respectively.",Bernard Herskovic
https://ideas.repec.org/a/bla/jfinan/v63y2008i1p1-40.html,Journal of Finance,2008,"Agency Conflicts, Investment, and Asset Pricing","The separation of ownership and control allows controlling shareholders to pursue private benefits. We develop an analytically tractable dynamic stochastic general equilibrium model to study asset pricing and welfare implications of imperfect investor protection. Consistent with empirical evidence, the model predicts that countries with weaker investor protection have more incentives to overinvest, lower Tobin's q, higher return volatility, larger risk premia, and higher interest rate. Calibrating the model to the Korean economy reveals that perfecting investor protection increases the stock market's value by 22%, a gain for which outside shareholders are willing to pay 11% of their capital stock.",Rui Albuquerue & Neng Wang
https://ideas.repec.org/a/bla/jfinan/v68y2013i6p2269-2308.html,Journal of Finance,2013,"Country Size, Currency Unions, and International Asset Returns","Differences in real interest rates across developed economies are puzzlingly large and persistent. I propose a simple explanation: bonds issued in the currencies of larger economies are expensive because they insure against shocks that affect a larger fraction of the world economy. I show that, indeed, differences in the size of economies explain a large fraction of the cross‐sectional variation in currency returns. The data also support additional implications of the model: the introduction of a currency union lowers interest rates in participating countries, and stocks in the nontraded sector of larger economies pay lower expected returns.",Tarek A. Hassan
https://ideas.repec.org/a/bla/jfinan/v67y2012i4p1293-1328.html,Journal of Finance,2012,Did Subjectivity Play a Role in CDO Credit Ratings?,No abstract is available for this item.,John M. Griffin & Dragon Yongjun Tang
https://ideas.repec.org/a/bla/jfinan/v73y2018i2p523-573.html,Journal of Finance,2018,Homeowner Borrowing and Housing Collateral: New Evidence from Expiring Price Controls,"I empirically analyze how changes in access to housing collateral affect homeowner borrowing behavior. To isolate the role of collateral constraints from that of wealth effects, I exploit the fully anticipated expiration of resale price controls on owner‐occupied housing in Montgomery County, Maryland. I estimate a marginal propensity to borrow out of housing collateral that ranges between $0.04 and $0.13 and is correlated with homeowners' initial leverage. Additional analysis of residential investment and ex‐post loan performance indicates that some of the extracted funds generated new expenditures. These results suggest a potentially important role for collateral constraints in driving household expenditures.",Anthony A. Defusco
https://ideas.repec.org/a/bla/jfinan/v55y2000i2p867-891.html,Journal of Finance,2000,Is Group Affiliation Profitable in Emerging Markets? An Analysis of Diversified Indian Business Groups,"Emerging markets like India have poorly functioning institutions, leading to severe agency and information problems. Business groups in these markets have the potential both to offer benefits to member firms, and to destroy value. We analyze the performance of affiliates of diversified Indian business groups relative to unaffiliated firms. We find that accounting and stock market measures of firm performance initially decline with group diversification and subsequently increase once group diversification exceeds a certain level. Unlike U.S. conglomerates' lines of business, and similar to the affiliates of U.S. LBO associations, affiliates of the most diversified business groups outperform unaffiliated firms.",Tarun Khanna & Krishna Palepu
https://ideas.repec.org/a/bla/jfinan/v76y2021i3p1295-1338.html,Journal of Finance,2021,Leveraged Funds and the Shadow Cost of Leverage Constraints,"Using the most comprehensive data set of leveraged funds known to the literature, we measure the market‐wide shadow cost of leverage constraints and examine its pricing implications. The shadow cost averages 0.53% per annum from 2006 to 2016, spikes upon quarter‐ends when banks face tighter capital requirements, positively predicts future betting‐against‐beta (BAB) returns, and negatively correlates with contemporaneous BAB returns. Stocks that experience lower returns when the shadow cost increases earn 0.85% more per month. Overall, our shadow cost measure fits the predictions of leverage‐constraint‐based theories better than the widely used TED spread.",Zhongjin Lu & Zhongling Qin
https://ideas.repec.org/a/bla/jfinan/v77y2022i4p2239-2285.html,Journal of Finance,2022,Testing Disagreement Models,"We provide plausibly identified evidence for the role of investor disagreement in asset pricing. Our natural experiment exploits the staggered implementation of the Electronic Data Gathering, Analysis, and Retrieval (EDGAR) system, which induces a reduction in investor disagreement. Consistent with models of investor disagreement, EDGAR inclusion helps resolve disagreement around information events, leading to stock price corrections. The reduction in disagreement following EDGAR inclusion also reduces stock price crash risk, especially among stocks with binding short‐sale constraints and high investor optimism.",Yen‐Cheng Chang & Pei‐Jie Hsiao & Alexander Ljungqvist & Kevin Tseng
https://ideas.repec.org/a/bla/jfinan/v68y2013i4p1473-1515.html,Journal of Finance,2013,The Determinants of Attitudes toward Strategic Default on Mortgages,"We use survey data to study American households' propensity to default when the value of their mortgage exceeds the value of their house even if they can afford to pay their mortgage (strategic default). The cost of defaulting strategically increases in wealth, but at a decreasing rate. It is driven both by pecuniary and non pecuniary factors, such as views about fairness and morality. Exposure to other people who strategically defaulted increases the propensity to default strategically because it conveys information about the probability of being sued.<br><small>(This abstract was borrowed from another version of this item.)</small>",Luigi Guiso & Paola Sapienza & Luigi Zingales
https://ideas.repec.org/a/bla/jfinan/v72y2017i6p2589-2628.html,Journal of Finance,2017,Are CDS Auctions Biased and Inefficient?,"We study the design of credit default swaps (CDS) auctions, which determine the payments by CDS sellers to CDS buyers following defaults of bonds. Using a simple model, we find that the current design of CDS auctions leads to biased prices and inefficient allocations. This is because various restrictions imposed in CDS auctions prevent certain investors from participating in the price discovery and allocation process. The imposition of a price cap or floor also gives dealers large influence on the final auction price. We propose an alternative double auction design that delivers more efficient price discovery and allocations.",Songzi Du & Haoxiang Zhu
https://ideas.repec.org/a/bla/jfinan/v62y2007i3p995-1028.html,Journal of Finance,2007,Why Do Firms Become Widely Held? An Analysis of the Dynamics of Corporate Ownership,"We examine the evolution of insider ownership of IPO firms from 1970 to 2001 to understand how U.S. firms become widely held. A majority of these firms has insider ownership below 20% after 10 years. Stock market performance and liquidity play an extremely important role in ownership dynamics. Firms with stocks that are highly valued, are liquid, and have performed well experience large decreases in insider ownership and become widely held. Ownership also falls for low cash flow and high capital expenditures firms. Surprisingly, variables proxying for agency costs have limited success in explaining the evolution of insider ownership.",Jean Helwege & Christo Pirinsky & René M. Stulz
https://ideas.repec.org/a/bla/jfinan/v77y2022i2p1097-1131.html,Journal of Finance,2022,Dissecting Conglomerate Valuations,"We develop a new method to estimate Tobin's Qs of conglomerate divisions without relying on standalone firms. Divisional Qs differ considerably from those of standalone firms across industries, over time, and in their sensitivity to economic shocks. The differences are explained by intraconglomerate covariance structures and access to internal capital markets that mitigate external financing frictions. Consequently, the Qs capture variation in the allocation of assets in the economy: within firms through internal capital markets and across focused and diversified firms through diversifying acquisitions. Overall, our method provides opportunities to study the economic mechanisms that explain corporate diversification.",Oliver Boguth & Ran Duchin & Mikhail Simutin
https://ideas.repec.org/a/bla/jfinan/v76y2021i4p1655-1697.html,Journal of Finance,2021,What Explains Differences in Finance Research Productivity during the Pandemic?,"Based on a survey of American Finance Association members, we analyze how demographics, time allocation, production mechanisms, and institutional factors affect research production during the pandemic. Consistent with the literature, research productivity falls more for women and faculty with young children. Independently, and novel, extra time spent on teaching (much more likely for women) negatively affects research productivity. Also novel, concerns about feedback, isolation, and health have large negative research effects, which disproportionately affect junior faculty and PhD students. Finally, faculty who express greater concerns about employers’ finances report larger negative research effects and more concerns about feedback, isolation, and health.",Brad M. Barber & Wei Jiang & Adair Morse & Manju Puri & Heather Tookes & Ingrid M. Werner
https://ideas.repec.org/a/bla/jfinan/v67y2012i2p431-478.html,Journal of Finance,2012,Are Stocks Really Less Volatile in the Long Run?,"According to conventional wisdom, annualized volatility of stock returns is lower when computed over long horizons than over short horizons, due to mean reversion induced by return predictability. In contrast, we find that stocks are substantially more volatile over long horizons from an investor's perspective. This perspective recognizes that parameters are uncertain, even with two centuries of data, and that observable predictors imperfectly deliver the conditional expected return. Mean reversion contributes strongly to reducing long-horizon variance, but it is more than offset by various uncertainties faced by the investor, especially uncertainty about the expected return. The same uncertainties also make target-date funds undesirable to a class of investors who would otherwise find them appealing.<br><small>(This abstract was borrowed from another version of this item.)</small>",Ľuboš Pástor & Robert F. Stambaugh
