url,journal,year,title,abstract,authors
https://ideas.repec.org/a/bla/jfinan/v74y2019i4p2107-2116.html,Journal of Finance,2019,"Corrigendum for Dividend Dynamics, Learning, and Expected Stock Index Returns",No abstract is available for this item.,Ravi Jagannathan & Binying Liu & Jiaqi Zhang
https://ideas.repec.org/a/bla/jfinan/v74y2019i3p1559-1576.html,Journal of Finance,2019,On Equilibrium When Contingent Capital Has a Market Trigger: A Correction to Sundaresan and Wang Journal of Finance (2015),"This paper identifies an error in Sundaresan and Wang (2015, hereafter SW) that invalidates its Theorem 1. The paper develops a model of contingent capital (CC) with a stock price trigger that is consistent with SW's framework and yields closed‐form solutions for stock and CC prices. Yet, the model shows that unique stock price equilibria exist for a broader range of CC contractual terms than those required by SW. Specifically, when conversion terms benefit CC investors and penalize shareholders, a unique equilibrium can exist rather than the multiple equilibria stated in SW.",George Pennacchi & Alexei Tchistyi
https://ideas.repec.org/a/bla/jfinan/v77y2022i1p317-365.html,Journal of Finance,2022,Female Representation in the Academic Finance Profession,"We present new data on female representation in the academic finance profession. In our sample of finance faculty at top‐100 U.S. business schools during 2009 to 2017, only 16.0% are women. The gender imbalance manifests in several ways. First, after controlling for research productivity, women hold positions at lower ranked institutions and are less likely to be full professors. Results also suggest that they are paid less. Second, women publish fewer papers. This gender gap exists in research quantity, not quality. Third, women have more female coauthors, suggesting smaller publication networks. Time‐series data suggest shrinking gender gaps in recent years.",Mila Getmansky Sherman & Heather E. Tookes
https://ideas.repec.org/a/bla/jfinan/v76y2021i5p2153-2197.html,Journal of Finance,2021,Reinvestment Risk and the Equity Term Structure,"The equity term structure is downward sloping at long maturities. I estimate an Intertemporal Capital Asset Pricing Model (ICAPM) to show that the trade‐off between market and reinvestment risk explains this pattern. Intuitively, while long‐term dividend claims are highly exposed to market risk, they are good hedges for reinvestment risk because dividend prices rise as expected returns decline, and longer‐term claims are more sensitive to discount rates. In the estimated ICAPM, reinvestment risk dominates at long maturities, inducing relatively low risk premia on long‐term dividend claims. The model is also consistent with the equity term structure cyclicality and the upward‐sloping bond term structure.",Andrei S. Gonçalves
https://ideas.repec.org/a/bla/jfinan/v76y2021i1p5-55.html,Journal of Finance,2021,The Limits of Limited Liability: Evidence from Industrial Pollution,"We study how parent liability for subsidiaries' environmental cleanup costs affects industrial pollution and production. Our empirical setting exploits a Supreme Court decision that strengthened parent limited liability protection for some subsidiaries. Using a difference‐in‐differences framework, we find that stronger liability protection for parents leads to a 5% to 9% increase in toxic emissions by subsidiaries. Evidence suggests the increase in pollution is driven by lower investment in abatement technologies rather than increased production. Cross‐sectional tests suggest convexities associated with insolvency and executive compensation drive heterogeneous effects. Overall, our findings highlight the moral hazard problem associated with limited liability.",Pat Akey & Ian Appel
https://ideas.repec.org/a/bla/jfinan/v80y2025i1p561-614.html,Journal of Finance,2025,Dynamic Competition in Negotiated Price Markets,"Using contract‐level data for the Canadian mortgage market, this paper provides evidence of an “invest‐and‐harvest” pricing pattern. We build a dynamic model of price negotiation with search and switching frictions to capture key market features. We estimate the model and use it to investigate the effects of market frictions and the resulting dynamic competition on borrowers' and banks' payoffs. We show that dynamic pricing and the presence of search and switching costs have important implications for public policies.",Jason Allen & Shaoteng Li
https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2915-2956.html,Journal of Finance,2019,Women's Liberation as a Financial Innovation,"In one of the greatest extensions of property rights in human history, common law countries began giving rights to married women in the 1850s. Before this “women's liberation,” the doctrine of coverture strongly incentivized parents of daughters to hold real estate, rather than financial assets such as money, stocks, or bonds. We exploit the staggered nature of coverture's demise across U.S. states to show that women's rights led to shifts in household portfolios, a positive shock to the supply of credit, and a reallocation of labor toward nonagriculture and capital‐intensive industries. Investor protection thus deepened financial markets, aiding industrialization.",Moshe Hazan & David Weiss & Hosny Zoabi
https://ideas.repec.org/a/bla/jfinan/v73y2018i6p2787-2836.html,Journal of Finance,2018,The Impact of Bank Credit on Labor Reallocation and Aggregate Industry Productivity,"We provide evidence that the deregulation of U.S. state banking markets leads to a significant increase in the relative employment and capital growth of local firms with higher productivity, and that this effect is concentrated among young firms. Using financial data for a broad range of firms, our analysis suggests that this effect is driven by a shift in the composition of local bank credit supply toward more productive firms. We estimate that this effect translates into economically important gains in aggregate industry productivity and that changes in the allocation of labor play a central role in driving these gains.",John (Jianqiu) Bai & Daniel Carvalho & Gordon M. Phillips
https://ideas.repec.org/a/bla/jfinan/v77y2022i1p505-544.html,Journal of Finance,2022,Clients' Connections: Measuring the Role of Private Information in Decentralized Markets,"We propose a new measure of private information in decentralized markets—connections—which exploits the time variation in the number of dealers with whom a client trades in a time period. Using trade‐level data for the U.K. government bond market, we show that clients perform better when having more connections as their trades predict future price movements. Time variation in market‐wide connections also helps explain yield dynamics. Given our novel measure, we present two applications suggesting that (i) dealers pass on information, acquired from their informed clients, to their affiliates, and (ii) informed clients better predict the orderflow intermediated by their dealers.",Péter Kondor & Gábor Pintér
https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2689-2696.html,Journal of Finance,2019,A Note on “Risk Reduction in Large Portfolios: Why Imposing the Wrong Constraints Helps”,"This note corrects an error in the proof of Proposition 2 of “Risk Reduction in Large Portfolios: Why Imposing the Wrong Constraint Helps” that appeared in the Journal of Finance, August 2003.",Ravi Jagannathan & Tongshu Ma & Jiaqi Zhang
https://ideas.repec.org/a/bla/jfinan/v73y2018i5p2181-2227.html,Journal of Finance,2018,Asset Management within Commercial Banking Groups: International Evidence,"We study the performance of equity mutual funds run by asset management divisions of commercial banking groups using a worldwide sample. We show that bank‐affiliated funds underperform unaffiliated funds by 92 basis points per year. Consistent with conflicts of interest, the underperformance is more pronounced among those affiliated funds that overweight the stock of the bank's lending clients to a great extent. Divestitures of asset management divisions by banking groups support a causal interpretation of the results. Our findings suggest that affiliated fund managers support their lending divisions’ operations to reduce career concerns at the expense of fund investors.",Miguel A. Ferreira & Pedro Matos & Pedro Pires
https://ideas.repec.org/a/bla/jfinan/v71y2016i6p2781-2808.html,Journal of Finance,2016,Compensating Financial Experts,"We propose a labor market model in which financial firms compete for a scarce supply of workers who can be employed as either bankers or traders. While hiring bankers helps create a surplus that can be split between a firm and its trading counterparties, hiring traders helps the firm appropriate a greater share of that surplus away from its counterparties. Firms bid defensively for workers bound to become traders, who then earn more than bankers. As counterparties employ more traders, the benefit of employing bankers decreases. The model sheds light on the historical evolution of compensation in finance.",Vincent Glode & Richard Lowery
https://ideas.repec.org/a/bla/jfinan/v75y2020i5p2421-2463.html,Journal of Finance,2020,Declining Labor and Capital Shares,"This paper presents direct measures of capital costs, equal to the product of the required rate of return on capital and the value of the capital stock. The capital share, equal to the ratio of capital costs and gross value added, does not offset the decline in the labor share. Instead, a large increase in the share of pure profits offsets declines in the shares of both labor and capital. Industry data show that increases in concentration are associated with declines in the labor share.",Simcha Barkai
https://ideas.repec.org/a/bla/jfinan/v80y2025i2p1127-1170.html,Journal of Finance,2025,Wealth and Insurance Choices: Evidence from U.S. Households,"Using administrative data for 63,000 individuals across 2,500,000 person‐month observations, we find that wealthier individuals have better life insurance coverage, controlling for the value of the asset insured, namely, the consumption needs of dependents. This positive wealth‐insurance correlation, which is surprising given the prevailing view that wealth substitutes for insurance, persists after allowing for wealth‐related differences in risk or bequest preferences, pricing, background risk, education, employment, or liquidity constraints. Our findings call for further investigation of this wealth‐coverage correlation but support theories emphasizing the consumption‐smoothing role of insurance across not only states of the world, but also time.",Michael J. Gropper & Camelia M. Kuhnen
https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1841-1885.html,Journal of Finance,2019,Time‐Varying Asset Volatility and the Credit Spread Puzzle,"Most extant structural credit risk models underestimate credit spreads—a shortcoming known as the credit spread puzzle. We consider a model with priced stochastic asset risk that is able to fit medium‐ to long‐term spreads. The model, augmented by jumps to help explain short‐term spreads, is estimated on firm‐level data and identifies significant asset variance risk premia. An important feature of the model is the significant time variation in risk premia induced by the uncertainty about asset risk. Various extensions are considered, among them optimal leverage and endogenous default.",Du Du & Redouane Elkamhi & Jan Ericsson
https://ideas.repec.org/a/bla/jfinan/v75y2020i6p2973-3012.html,Journal of Finance,2020,Safety Transformation and the Structure of the Financial System,"This paper studies how a financial system that is organized to efficiently create safe assets responds to macroeconomic shocks. Financial intermediaries face a cost of bearing risk, so they choose the least risky portfolio that backs their issuance of riskless deposits: a diversified pool of nonfinancial firms' debt. Nonfinancial firms choose their capital structure to exploit the resulting segmentation between debt and equity markets. Increased safe asset demand yields larger and riskier intermediaries and more levered firms. Quantitative easing reduces the size and riskiness of intermediaries and can decrease firm leverage, despite reducing borrowing costs at the zero lower bound.",William Diamond
https://ideas.repec.org/a/bla/jfinan/v79y2024i4p2429-2471.html,Journal of Finance,2024,Spending Less after (Seemingly) Bad News,"Using high‐frequency spending data, we show that household consumption displays excess sensitivity to salient macroeconomic news, even when the news is not real. When the announced local unemployment rate reaches a 12‐month maximum, local news coverage of unemployment increases and local consumers reduce their discretionary spending by 1.5% relative to consumers in areas with the same macroeconomic conditions. Low‐income households display greater excess sensitivity to salience. The decrease in spending is not later reversed. Households in treated areas act as if they are more financially constrained than those in untreated areas with the same fundamentals.",Mark J. Garmaise & Yaron Levi & Hanno Lustig
https://ideas.repec.org/a/bla/jfinan/v76y2021i6p3347-3399.html,Journal of Finance,2021,Economic Stimulus at the Expense of Routine‐Task Jobs,"Do investment tax incentives improve job prospects for workers? We explore states' adoption of a major federal tax incentive that accelerates the depreciation of equipment investments for eligible firms but not for ineligible ones. Analyzing massive establishment‐level data sets on occupational employment and computer investment, we find that when states expand investment incentives, eligible firms immediately increase their equipment and skilled employees; whereas they reduce routine‐task employees after a delay of up to two years. These opposing effects constitute an overall insignificant effect on the firms' total employment and shed light on the nuances of job creation through investment incentives.",Selale Tuzel & Miao Ben Zhang
https://ideas.repec.org/a/bla/jfinan/v73y2018i4p1857-1892.html,Journal of Finance,2018,An Experimental Study of Bond Market Pricing,"An important feature of bond markets is the relationship between the initial public offering (IPO) price and the probability that the issuer defaults. On the one hand, the default probability affects the IPO price; on the other hand, the IPO price affects the default probability. It is a priori unclear whether agents can competitively price such assets. Our paper is the first to explore this question. To do so, we use laboratory experiments. We develop two flexible bond market models that are easily implemented in the laboratory. We find that subjects learn to price the bonds well after only a few repetitions.",Matthias Weber & John Duffy & Arthur Schram
https://ideas.repec.org/a/bla/jfinan/v76y2021i6p2805-2856.html,Journal of Finance,2021,Partisan Professionals: Evidence from Credit Rating Analysts,"Partisan perception affects the actions of professionals in the financial sector. Linking credit rating analysts to party affiliations from voter records, we show that analysts not affiliated with the U.S. president's party downward‐adjust corporate credit ratings more frequently. Since we compare analysts with different party affiliations covering the same firm in the same quarter, differences in firm fundamentals cannot explain the results. We also find a sharp divergence in the rating actions of Democratic and Republican analysts around the 2016 presidential election. Our results show that analysts' partisan perception has price effects and may influence firms' investment policies.",Elisabeth Kempf & Margarita Tsoutsoura
https://ideas.repec.org/a/bla/jfinan/v72y2017i5p2131-2178.html,Journal of Finance,2017,A Labor Capital Asset Pricing Model,No abstract is available for this item.,Lars-Alexander Kuehn & Mikhail Simutin & Jessie Jiaxu Wang
https://ideas.repec.org/a/bla/jfinan/v76y2021i4p1959-1999.html,Journal of Finance,2021,Time Variation of the Equity Term Structure,"I study the term structure of one‐period expected returns on dividend claims with different maturity. I find that the slope of the term structure is countercyclical. The countercyclical variation is consistent with theories of long‐run risk and habit, but these theories cannot explain the average downward slope. At the same time, the cyclical variation is inconsistent with recent models constructed to match the average downward slope. More generally, the average and cyclicality of the slope are hard to reconcile with models with a single risk factor. I introduce a model with two priced factors to solve the puzzle.",Niels Joachim Gormsen
https://ideas.repec.org/a/bla/jfinan/v74y2019i2p795-844.html,Journal of Finance,2019,The Dynamic Properties of Financial‐Market Equilibrium with Trading Fees,"We incorporate trading fees into a dynamic, multiagent general‐equilibrium model in which traders optimally decide when to trade. For that purpose, we propose an innovative algorithm that synchronizes the traders. Securities prices are not so much affected by the payment of the fees itself, but rather by the trade‐off that the traders face between smoothing consumption and smoothing holdings. In calibrated examples, the interest rate and welfare decline with trading fees, while risk premia and volatilities increase. Liquidity risk and expected liquidity are priced, leading to deviations from the consumption‐CAPM. With trading fees, capital is slow‐moving, generating slow price reversal.",Adrian Buss & Bernard Dumas
https://ideas.repec.org/a/bla/jfinan/v76y2021i5p2093-2151.html,Journal of Finance,2021,The Cross Section of MBS Returns,"We present a simple, linear asset pricing model of the cross section of Mortgage‐Backed Security (MBS) returns. MBS earn risk premia as compensation for their exposure to prepayment risk. We measure prepayment risk and estimate risk loadings using prepayment forecasts versus realizations. Estimated loadings on prepayment risk decrease monotonically in securities' coupons relative to the par coupon, consistent with the predicted effect of prepayment on bond value. Prepayment risk appears to be priced by specialized MBS investors. The price of prepayment risk changes sign over time with the sign of a representative MBS investor's exposure to prepayment shocks.",Peter Diep & Andrea L. Eisfeldt & Scott Richardson
https://ideas.repec.org/a/bla/jfinan/v73y2018i3p1417-1450.html,Journal of Finance,2018,Is Fraud Contagious? Coworker Influence on Misconduct by Financial Advisors,"Using a novel data set of U.S. financial advisors that includes individuals' employment histories and misconduct records, we show that coworkers influence an individual's propensity to commit financial misconduct. We identify coworkers' effect on misconduct using changes in coworkers caused by mergers of financial advisory firms. The tests include merger‐firm fixed effects to exploit the variation in changes to coworkers across branches of the same firm. The probability of an advisor committing misconduct increases if his new coworkers, encountered in the merger, have a history of misconduct. This effect is stronger between demographically similar coworkers.",Stephen G. Dimmock & William C. Gerken & Nathaniel P. Graham
https://ideas.repec.org/a/bla/jfinan/v77y2022i1p85-128.html,Journal of Finance,2022,The Loan Covenant Channel: How Bank Health Transmits to the Real Economy,"We document the importance of covenant violations in transmitting bank health to nonfinancial firms. Roughly one‐third of loans in our supervisory data breach a covenant during the 2008 to 2009 period, allowing lenders to force a renegotiation of loan terms or to accelerate repayment of otherwise long‐term credit. Lenders in worse health are more likely to force a reduction in the loan commitment following a violation. The reduction in credit to borrowers who violate a covenant can account for the majority of the cross‐sectional variation in credit supply during the 2008 to 2009 crisis.",Gabriel Chodorow‐Reich & Antonio Falato
https://ideas.repec.org/a/bla/jfinan/v76y2021i6p2963-2995.html,Journal of Finance,2021,Negative Home Equity and Household Labor Supply,"Using U.S. household‐level data and plausibly exogenous variation in the location‐timing of home purchases with a single lender, I find that negative home equity causes a 2% to 6% reduction in household labor supply. Supporting causality, households are observationally equivalent at origination and equally sensitive to local housing shocks that do not cause negative equity. Results also hold comparing purchases within the same year‐metropolitan statistical area that differ by only a few months. Though multiple channels are likely at work, evidence of nonlinear effects is broadly consistent with costs associated with housing lock and financial distress.",Asaf Bernstein
https://ideas.repec.org/a/bla/jfinan/v76y2021i1p317-356.html,Journal of Finance,2021,A Unified Model of Firm Dynamics with Limited Commitment and Assortative Matching,"We develop a unified theory of dynamic contracting and assortative matching to explain firm dynamics. In our model, neither firms nor managers can commit to arrangements that yield lower payoffs than their outside options, which are microfounded by the equilibrium conditions in a matching market. The model endogenously generates power laws in firm size and CEO compensation, and explains differences in their right tails. We also show that our model quantitatively accounts for many salient features of the time‐series dynamics and the cross‐sectional distribution of firm investment, dividend payout, and CEO compensation.",Hengjie Ai & Dana Kiku & Rui Li & Jincheng Tong
https://ideas.repec.org/a/bla/jfinan/v78y2023i3p1235-1278.html,Journal of Finance,2023,CLO Performance,"We study the performance of collateralized loan obligations (CLOs) to understand the market imperfections giving rise to these vehicles and their corresponding economic costs. CLO equity tranches earn positive abnormal returns from the risk‐adjusted price differential between leveraged loans and CLO debt tranches. Debt tranches offer higher returns than similarly rated corporate bonds, making them attractive to banks and insurers that face risk‐based capital requirements. Temporal variation in equity performance highlights the resilience of CLOs to market volatility due to their closed‐end structure, long‐term funding, and embedded options to reinvest principal proceeds.",Larry Cordell & Michael R. Roberts & Michael Schwert
https://ideas.repec.org/a/bla/jfinan/v79y2024i1p35-93.html,Journal of Finance,2024,The Decline of Secured Debt,"The share of secured debt issued (as a fraction of total corporate debt) declined steadily in the United States over the twentieth century. This stems partly from financial development giving creditors greater confidence that high‐quality borrowers will respect their claims even if creditors do not obtain security upfront. Consequently, such borrowers prefer retaining financial flexibility by not giving security up front. Instead, security is given contingently—when a firm approaches distress. This also explains why, superimposed on the secular decline, the share of secured debt issued is countercyclical.",Efraim Benmelech & Nitish Kumar & Raghuram Rajan
https://ideas.repec.org/a/bla/jfinan/v77y2022i2p815-862.html,Journal of Finance,2022,The Fragility of Market Risk Insurance,"Variable annuities, which package mutual funds with minimum return guarantees over long horizons, accounted for $1.5 trillion or 35% of U.S. life insurer liabilities in 2015. Sales decreased and fees increased during the global financial crisis, and insurers made guarantees less generous or stopped offering guarantees to reduce risk exposure. These effects persist in the low‐interest rate environment after the global financial crisis, and variable annuity insurers suffered large equity drawdowns during the COVID‐19 crisis. We develop and estimate a model of insurance markets in which financial frictions and market power determine pricing, contract characteristics, and the degree of market completeness.",Ralph S.J. Koijen & Motohiro Yogo
https://ideas.repec.org/a/bla/jfinan/v77y2022i1p639-681.html,Journal of Finance,2022,Anomalies and the Expected Market Return,"We provide the first systematic evidence on the link between long‐short anomaly portfolio returns—a cornerstone of the cross‐sectional literature—and the time‐series predictability of the aggregate market excess return. Using 100 representative anomalies from the literature, we employ a variety of shrinkage techniques (including machine learning, forecast combination, and dimension reduction) to efficiently extract predictive signals in a high‐dimensional setting. We find that long‐short anomaly portfolio returns evince statistically and economically significant out‐of‐sample predictive ability for the market excess return. The predictive ability of anomaly portfolio returns appears to stem from asymmetric limits of arbitrage and overpricing correction persistence.",Xi Dong & Yan Li & David E. Rapach & Guofu Zhou
https://ideas.repec.org/a/bla/jfinan/v76y2021i3p1145-1193.html,Journal of Finance,2021,Monetary Policy and Reaching for Income,"Using data on individual portfolio holdings and on mutual fund flows, we find that low interest rates lead to significantly higher demand for income‐generating assets such as high‐dividend stocks and high‐yield bonds. We argue that this “reaching‐for‐income” phenomenon is driven by investors who follow the “living off income” rule‐of‐thumb. Our empirical analysis shows that this preference for current income affects both household portfolio choices and the prices of income‐generating assets. In addition, we explore the implications of reaching for income for capital allocation and the effectiveness of monetary policy.",Kent Daniel & Lorenzo Garlappi & Kairong Xiao
https://ideas.repec.org/a/bla/jfinan/v74y2019i4p2011-2053.html,Journal of Finance,2019,"CEO Horizon, Optimal Pay Duration, and the Escalation of Short‐Termism","This paper studies optimal contracts when managers manipulate their performance measure at the expense of firm value. Optimal contracts defer compensation. The manager's incentives vest over time at an increasing rate, and compensation becomes very sensitive to short‐term performance. This generates an endogenous horizon problem whereby managers intensify performance manipulation in their final years in office. Contracts are designed to encourage effort while minimizing the adverse effects of manipulation. We characterize the optimal mix of short‐ and long‐term compensation along the manager's tenure, the optimal vesting period of incentive pay, and the dynamics of short‐termism over the CEO's tenure.",Ivan Marinovic & Felipe Varas
https://ideas.repec.org/a/bla/jfinan/v73y2018i1p375-418.html,Journal of Finance,2018,The Share of Systematic Variation in Bilateral Exchange Rates,Sorting countries by their dollar currency betas produces a novel cross section of average currency excess returns. A slope factor (long in high beta currencies and short in low beta currencies) accounts for this cross section of currency risk premia. This slope factor is orthogonal to the highâ€ minusâ€ low carry trade factor built from portfolios of countries sorted by their interest rates. The two highâ€ minusâ€ low risk factors account for 18% to 80% of the monthly exchange rate movements. The two risk factors suggest that stochastic discount factors in complete markets' models should feature at least two global shocks to describe exchange rates.,Adrien Verdelhan
https://ideas.repec.org/a/bla/jfinan/v72y2017i4p1611-1644.html,Journal of Finance,2017,Volatility-Managed Portfolios,No abstract is available for this item.,Alan Moreira & Tyler Muir
https://ideas.repec.org/a/bla/jfinan/v79y2024i2p1147-1197.html,Journal of Finance,2024,A q$q$ Theory of Internal Capital Markets,"We propose a tractable model of dynamic investment, spinoffs, financing, and risk management for a multidivision firm facing costly external finance. Our analysis formalizes the following insights: (i) Within‐firm resource allocation is based not only on divisions' productivity, as in winner‐picking models, but also their risk; (ii) firms may voluntarily spin off productive divisions to increase liquidity; (iii) diversification can reduce firm value in low‐liquidity states, as it increases the spinoff cost and hampers liquidity management; (iv) corporate socialism makes liquidity less valuable; and (v) division investment is determined by the ratio between marginal q$q$ and marginal value of cash.",Min Dai & Xavier Giroud & Wei Jiang & Neng Wang
https://ideas.repec.org/a/bla/jfinan/v73y2018i6p2471-2535.html,Journal of Finance,2018,Do ETFs Increase Volatility?,"Due to their low trading costs, exchange‐traded funds (ETFs) are a potential catalyst for short‐horizon liquidity traders. The liquidity shocks can propagate to the underlying securities through the arbitrage channel, and ETFs may increase the nonfundamental volatility of the securities in their baskets. We exploit exogenous changes in index membership and find that stocks with higher ETF ownership display significantly higher volatility. ETF ownership increases the negative autocorrelation in stock prices. The increase in volatility appears to introduce undiversifiable risk in prices because stocks with high ETF ownership earn a significant risk premium of up to 56 basis points monthly.",Itzhak Ben‐David & Francesco Franzoni & Rabih Moussawi
https://ideas.repec.org/a/bla/jfinan/v79y2024i3p1719-1753.html,Journal of Finance,2024,Monetary Policy and Asset Price Overshooting: A Rationale for the Wall/Main Street Disconnect,"We analyze optimal monetary policy and its implications for asset prices when aggregate demand has inertia. If there is a negative output gap, the central bank optimally overshoots aggregate asset prices (above their steady‐state levels consistent with current potential output). Overshooting leads to a temporary disconnect between the performance of financial markets and the real economy, but accelerates the recovery. When there is a lower bound constraint on the discount rate, good macroeconomic news is better news for asset prices when the output gap is more negative. Finally, we document that during the COVID‐19 recovery, the policy‐induced overshooting was large.",Ricardo J. Caballero & Alp Simsek
https://ideas.repec.org/a/bla/jfinan/v76y2021i4p1869-1912.html,Journal of Finance,2021,Rent Extraction with Securities Plus Cash,"In our target‐initiated theory of takeovers, a target approaches potential acquirers that privately know their standalone values and merger synergies, where higher synergy acquirers tend to have larger standalone values. Despite their information disadvantage, targets can extract all surplus when synergies and standalone values are concavely related by offering payment choices that are combinations of cash and equity. Targets exploit the reluctance of high‐valuation acquirers to cede equity claims, inducing them to bid more cash. When synergies and standalone values are not concavely related, sellers can gain by combining cash with securities that are more information sensitive than equities.",Tingjun Liu & Dan Bernhardt
https://ideas.repec.org/a/bla/jfinan/v78y2023i3p1545-1591.html,Journal of Finance,2023,Who Owns What? A Factor Model for Direct Stockholding,"We build a cross‐sectional factor model for investors' direct stockholdings and estimate it using data from almost 10 million retail accounts in the Indian stock market. Our model identifies strong investor clienteles for stock characteristics, most notably firm age and share price, and for particular clusters of stock characteristics. These clienteles are intuitively associated with investor attributes such as account age, size, and diversification. Coheld stocks tend to have higher return covariance, inconsistent with simple models of diversification but suggestive that clientele demands influence stock returns.",Vimal Balasubramaniam & John Y. Campbell & Tarun Ramadorai & Benjamin Ranish
https://ideas.repec.org/a/bla/jfinan/v79y2024i6p4197-4246.html,Journal of Finance,2024,Utility Tokens as a Commitment to Competition,"We show that utility tokens can limit the rent‐seeking activities of two‐sided platforms with market power while preserving efficiency gains due to network effects. We model platforms where buyers and sellers can meet to exchange services. Tokens serve as the sole medium of exchange on a platform and can be traded in a secondary market. Tokenizing a platform commits a firm to give up monopolistic rents associated with the control of the platform, leading to long‐run competitive prices. We show how the threat of entrants can incentivize developers to tokenize and discuss cases where regulation is needed to enforce tokenization.",Itay Goldstein & Deeksha Gupta & Ruslan Sverchkov
https://ideas.repec.org/a/bla/jfinan/v73y2018i5p2271-2302.html,Journal of Finance,2018,Rankings and Risk‐Taking in the Finance Industry,"Rankings are omnipresent in the finance industry, yet the literature is silent on how they impact financial professionals' behavior. Using lab‐in‐the‐field experiments with 657 professionals and lab experiments with 432 students, we investigate how rank incentives affect investment decisions. We find that both rank and tournament incentives increase risk‐taking among underperforming professionals, while only tournament incentives affect students. This rank effect is robust to the experimental frame (investment frame vs. abstract frame), to payoff consequences (own return vs. family return), to social identity priming (private identity vs. professional identity), and to professionals' gender (no gender differences among professionals).",Michael Kirchler & Florian Lindner & Utz Weitzel
https://ideas.repec.org/a/bla/jfinan/v79y2024i4p2715-2758.html,Journal of Finance,2024,Information Aggregation with Asymmetric Asset Payoffs,"We study noisy aggregation of dispersed information in financial markets without imposing parametric restrictions on preferences, information, and return distributions. We provide a general characterization of asset returns by means of a risk‐neutral probability measure that features excess weight on tail risks. Moreover, we link excess weight on tail risks to observable moments such as forecast dispersion and accuracy, and argue that it provides a unified explanation for several prominent cross‐sectional return anomalies. Simple calibrations suggest the model can account for a significant fraction of empirical returns to skewness, returns to disagreement, and interaction effects between the two.",Elias Albagli & Christian Hellwig & Aleh Tsyvinski
https://ideas.repec.org/a/bla/jfinan/v76y2021i4p2035-2075.html,Journal of Finance,2021,Asset Managers: Institutional Performance and Factor Exposures,"Using data on $18 trillion of assets under management, we show that actively managed institutional accounts outperformed strategy benchmarks by 75 (31) bps on a gross (net) basis during the period 2000 to 2012. Estimates from a Sharpe model imply that asset managers' outperformance came from factor exposures. If institutions had instead implemented mean‐variance efficient portfolios using index and institutional mutual funds available during the sample period, they would not have earned higher Sharpe ratios. Our results are consistent with the average asset manager having skill, managers competing for institutional capital, and institutions engaging in costly search to identify skilled managers.",Joseph Gerakos & Juhani T. Linnainmaa & Adair Morse
https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2957-2996.html,Journal of Finance,2019,YOLO: Mortality Beliefs and Household Finance Puzzles,"We study the effect of subjective mortality beliefs on life‐cycle behavior. With new survey evidence, we document that survival is underestimated (overestimated) by the young (old). We calibrate a canonical life‐cycle model to elicited beliefs. Relative to calibrations using actuarial probabilities, the young undersave by 26%, and retirees draw down their assets 27% slower, while the model's fit to consumption data improves by 88%. Cross‐sectional regressions support the model's predictions: Distorted mortality beliefs correlate with savings behavior while controlling for risk preferences, cognitive, and socioeconomic factors. Overweighting the likelihood of rare events contributes to mortality belief distortions.",Rawley Z. Heimer & Kristian Ove R. Myrseth & Raphael S. Schoenle
https://ideas.repec.org/a/bla/jfinan/v75y2020i3p1579-1627.html,Journal of Finance,2020,Insider Investment Horizon,"We examine the relation between insiders’ investment horizon and the information content of their trades with respect to future stock returns. We conjecture that an insider's investment horizon establishes a benchmark for expected patterns of continued trading behavior and thus helps identify unexpected insider trades, which should be more informative in efficient markets. Consistent with this conjecture, the trades of short‐horizon insiders are both more unexpected and more informed, on average, than those of long‐horizon insiders. Short‐horizon insiders and their firms also tend to display characteristics that are associated with a greater focus on short‐termism.",Ferhat Akbas & Chao Jiang & Paul D. Koch
https://ideas.repec.org/a/bla/jfinan/v75y2020i3p1287-1325.html,Journal of Finance,2020,Drilling and Debt,"This paper documents a previously unrecognized debt‐related investment distortion. Using detailed project‐level data for 69 firms in the oil and gas industry, we find that highly levered firms pull forward investment, completing projects early at the expense of long‐run project returns and project value. This behavior is particularly pronounced prior to debt renegotiations. We test several channels that could explain this behavior and find evidence consistent with equity holders sacrificing long‐run project returns to enhance collateral values and, by extension, mitigate lending frictions at debt renegotiations.",Erik P. Gilje & Elena Loutskina & Daniel Murphy
https://ideas.repec.org/a/bla/jfinan/v79y2024i4p2473-2503.html,Journal of Finance,2024,Insensitive Investors,"We experimentally study the transmission of subjective expectations into actions. Subjects in our experiment report valuations that are far too insensitive to their expectations, relative to the prediction from a frictionless model. We propose that the insensitivity is driven by a noisy cognitive process that prevents subjects from precisely computing asset valuations. The empirical link between subjective expectations and actions becomes stronger as subjective expectations approach rational expectations. Our results highlight the importance of incorporating weak transmission into belief‐based asset pricing models. Finally, we discuss how cognitive noise can provide a microfoundation for inelastic demand in the stock market.",Constantin Charles & Cary Frydman & Mete Kilic
